group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
A0_L1_13,HMGB2,4.4034038,1.8071177,1.065654606351187e-05,0.0012787855276214244,0.84,0.5464703701742308
A0_L1_13,LOC100506675,4.3827605,1.5080818,1.1718483379500198e-05,0.0013521326976346382,0.76,0.5011121114229731
A0_L1_13,SLC4A1,4.2060122,4.321619,2.599163566085841e-05,0.002515319580083072,0.30666666666666664,0.026081660753058306
A0_L1_13,GYPA,4.042373,4.363005,5.291292308345378e-05,0.004960586539073792,0.29333333333333333,0.023857437907112217
A0_L1_13,VCAN,3.7800992,1.8492948,0.00015676585308225426,0.013832281154316551,0.5066666666666667,0.21180426838955674
A0_L1_13,S100A12,3.6449864,2.6337137,0.00026740583905967945,0.022920500490829665,0.32,0.07509399989408462
A0_L1_13,HIST1H4C,3.550113,1.3515934,0.0003850659849754641,0.032088832081288675,0.72,0.5207594132288301
A0_L1_13,IGLL5,3.4725285,2.8329852,0.0005155803225559469,0.04180380993696867,0.29333333333333333,0.06053063602181857
A0_L1_13,AREG,3.20744,1.5294415,0.0013392199924595336,0.10044149943446501,0.44,0.19183922046285018
A0_L1_13,HIST1H1B,3.147552,1.7112591,0.0016464375428105707,0.12047103971784663,0.4,0.19321612031986443
A0_L1_13,NFKBIA,3.1396482,1.3046294,0.0016915084127781621,0.12082202948415444,0.5866666666666667,0.37443732457766243
A0_L1_13,NAMPT,3.1145926,1.6816484,0.0018419911517354227,0.12559030580014247,0.38666666666666666,0.17730233543398824
A0_L1_13,FCN1,2.980919,1.754077,0.0028738491820364943,0.18742494665455398,0.3466666666666667,0.13798125297886987
A0_L1_13,SLC25A37,2.9443355,1.3296156,0.0032364902921025287,0.20658448672994864,0.4533333333333333,0.26182280357993964
A0_L1_13,GPM6A,2.858556,1.2171395,0.004255738581210798,0.2605554233394366,0.52,0.31676640364348885
A0_L1_13,BLVRB,2.8275275,2.0232525,0.00469089692287835,0.2759351131104912,0.29333333333333333,0.11279987290155166
A0_L1_13,LINC01781,2.7884893,4.3450527,0.00529544804273103,0.3055066178498671,0.2,0.014351533125033098
A0_L1_13,JUN,2.6676238,1.1763483,0.0076389735098416935,0.39725012379992,0.5466666666666666,0.32002330138219565
A0_L1_13,MKI67,2.6653647,1.5473697,0.007690484797403699,0.39725012379992,0.3333333333333333,0.14637504633797596
A0_L1_13,TFRC,2.6300564,1.4594947,0.008537071640709909,0.42685358203549545,0.3466666666666667,0.16268601387491394
A0_L1_13,SEC11C,2.6045988,1.4954214,0.009198192025838341,0.45237009963139385,0.3333333333333333,0.15466292432346554
A0_L1_13,HEMGN,2.5900552,2.3957396,0.009596052341401862,0.45695487340008867,0.24,0.07138696181750781
A0_L1_13,TXNDC5,2.568539,2.277087,0.01021282140314852,0.471360987837624,0.24,0.06990414658687709
A0_L1_13,RHAG,2.5486364,3.1691368,0.010814500160826114,0.48423135048475136,0.2,0.030688979505375205
A0_L1_13,GYPB,2.348049,3.685509,0.018872037823558084,0.765082614468571,0.17333333333333334,0.016496319440766828
A0_L1_13,GYPC,2.2931976,1.1337143,0.021836628639732885,0.8507777392103721,0.37333333333333335,0.2010803368108881
A0_L1_13,MPO,2.2395473,1.1556926,0.025120333072742113,0.9539366989648903,0.3333333333333333,0.16024996028173488
A0_L1_13,HIST1H2AJ,2.2205122,1.7973574,0.026384019893761542,0.9771859219911683,0.24,0.09550918815866123
A0_L1_13,ANKRD28,2.1854153,0.99937445,0.0288584066931374,0.9984790910197368,0.4533333333333333,0.3159720383413652
A0_L1_13,CYBB,2.087944,1.023975,0.03680287479981192,0.9984790910197368,0.36,0.20486681141767726
A0_L1_13,CXCL8,2.0832093,1.5925976,0.03723216084093434,0.9984790910197368,0.22666666666666666,0.08197849917915585
A0_L1_13,PRDX2,2.058016,1.6927586,0.03958859132924447,0.9984790910197368,0.22666666666666666,0.09087539056294021
A0_L1_13,ALAS2,2.0037572,3.9111063,0.045096072586623896,0.9984790910197368,0.14666666666666667,0.013424773605888896
A0_L1_2,LYZ,106.36371,7.6948853,0.0,0.0,0.9904904904904905,0.33868182246365436
A0_L1_2,S100A9,105.38255,7.499305,0.0,0.0,0.9324324324324325,0.1941784155493453
A0_L1_2,S100A8,100.76231,7.0695343,0.0,0.0,0.9015682349015682,0.17069111690269098
A0_L1_2,VCAN,98.560715,7.087004,0.0,0.0,0.8493493493493494,0.09250478852011178
A0_L1_2,PSAP,91.4389,4.2569537,0.0,0.0,0.9142475809142476,0.378968191666405
A0_L1_2,CTSS,91.063614,4.5580134,0.0,0.0,0.9045712379045713,0.3860646214714102
A0_L1_2,MNDA,83.22423,5.102833,0.0,0.0,0.788621955288622,0.14327880177096744
A0_L1_2,CYBB,74.050026,4.7278714,0.0,0.0,0.6911911911911912,0.11369987753948567
A0_L1_2,TYROBP,73.40103,3.8950014,0.0,0.0,0.808641975308642,0.2404308098094012
A0_L1_2,SRGN,72.12286,3.4251654,0.0,0.0,0.9594594594594594,0.6287876409080918
A0_L1_2,CSTA,71.737816,4.142119,0.0,0.0,0.7318985652318986,0.1638772882846108
A0_L1_2,AIF1,70.5788,3.3775432,0.0,0.0,0.8653653653653653,0.39030363927528494
A0_L1_2,FCN1,70.555855,5.7751217,0.0,0.0,0.610276943610277,0.049580808239394605
A0_L1_2,IFI30,66.00749,4.8766117,0.0,0.0,0.594260927594261,0.07080729739064905
A0_L1_2,CFD,65.26125,3.9026294,0.0,0.0,0.7015348682015349,0.20030144126605332
A0_L1_2,FGL2,56.31627,4.1932034,0.0,0.0,0.5318651985318652,0.08132634157063459
A0_L1_2,LGALS3,54.809284,4.050398,0.0,0.0,0.5181848515181848,0.0822055452632901
A0_L1_2,MS4A6A,54.613274,3.8576748,0.0,0.0,0.5326993660326994,0.09244198825635068
A0_L1_2,CST3,52.68473,2.9851177,0.0,0.0,0.6229562896229562,0.2016830470687977
A0_L1_2,ANXA2,51.240833,2.9584346,0.0,0.0,0.5955955955955956,0.18343957044619588
A0_L1_2,S100A10,50.12479,3.030235,0.0,0.0,0.5714047380714047,0.1644110905265802
A0_L1_2,LST1,47.334213,2.7340813,0.0,0.0,0.5707374040707374,0.18720758627186235
A0_L1_2,TNFSF13B,45.521038,2.8287885,0.0,0.0,0.5171838505171839,0.15762866204038056
A0_L1_2,LGALS1,43.437237,2.3352354,0.0,0.0,0.6715048381715049,0.29324583163249285
A0_L1_2,MPEG1,43.297787,4.2205796,0.0,0.0,0.3918918918918919,0.04292398028071718
A0_L1_2,MS4A7,39.943638,3.8160005,0.0,0.0,0.3740407073740407,0.054385028417119355
A0_L1_2,S100A12,39.73828,5.0520883,0.0,0.0,0.34434434434434436,0.024994504976920903
A0_L1_2,EVI2B,39.439274,2.1383045,0.0,0.0,0.5839172505839173,0.2612176971143279
A0_L1_2,RNASE2,39.09672,2.509145,0.0,0.0,0.487987987987988,0.16324928564699973
A0_L1_2,CD36,38.843876,2.4527795,0.0,0.0,0.481981981981982,0.16139667786604703
A0_L1_2,NAMPT,38.44773,2.8374677,0.0,0.0,0.4269269269269269,0.13081294941438754
A0_L1_2,IQGAP1,37.57535,1.8532954,5.43280590888593e-309,3.70418584696768e-307,0.7002002002002002,0.3966778660470374
A0_L1_2,SERPINA1,36.878963,5.3948917,1.0046626399560633e-297,6.55214765188737e-296,0.31247914581247915,0.014318460137532577
A0_L1_2,KCTD12,35.863422,3.4621072,1.1360842169167586e-281,7.251601384575056e-280,0.344678011344678,0.054887430527208216
A0_L1_2,PLEK,35.791634,1.9032573,1.4903753854682952e-280,9.314846159176845e-279,0.5757424090757424,0.2866832040694571
A0_L1_2,TYMP,35.42915,3.352961,6.076979259927264e-275,3.6461875559563582e-273,0.34351017684351015,0.05743084120953308
A0_L1_2,CD14,35.246273,5.806587,3.91312760320044e-272,2.3018397665884938e-270,0.2959626292959626,0.011021446290074418
A0_L1_2,MAFB,34.961784,5.6550846,8.57433713082571e-268,4.946732960091756e-266,0.29446112779446115,0.011241247213238296
A0_L1_2,SAMHD1,34.821236,1.9586546,1.1605882654590185e-265,6.569367540334067e-264,0.5562228895562229,0.2439790247119038
A0_L1_2,NEAT1,34.763046,1.7114235,8.804156504292807e-265,4.891198057940449e-263,0.6773440106773441,0.4559927151694037
A0_L1_2,CLEC7A,34.688103,4.562998,1.1907704992761678e-263,6.495111814233643e-262,0.30363697030363695,0.02351869877853487
A0_L1_2,FOS,33.19836,1.6994945,1.1367713807885563e-241,6.089846682795837e-240,0.6554888221554889,0.38867083241749617
A0_L1_2,PLBD1,32.684902,4.3708663,2.559767278492643e-234,1.3240175578410223e-232,0.289622956289623,0.02690991302163469
A0_L1_2,IGSF6,31.702362,3.1023858,1.4414621250292734e-220,7.329468432352238e-219,0.3164831498164831,0.05947184978176908
A0_L1_2,MARCKS,30.763432,3.2761555,8.086314922213193e-208,4.043157461106596e-206,0.30163496830163494,0.05695983923132477
A0_L1_2,RGS2,30.35098,2.4375086,2.438747858341467e-202,1.1993841926269511e-200,0.3533533533533533,0.11012026250510253
A0_L1_2,PLIN2,29.286463,2.1704638,1.5426055183202446e-188,7.230963367126147e-187,0.377711044377711,0.14886802524570603
A0_L1_2,C5AR1,28.772541,6.057487,4.732877630846668e-182,2.119198939185075e-180,0.23957290623957292,0.0061230257167080105
A0_L1_2,CPVL,27.075426,2.2712169,1.917582092816415e-161,8.218208969213206e-160,0.319652986319653,0.10500204100857223
A0_L1_2,PECAM1,26.71757,1.7965893,2.942004039412465e-157,1.243100298343295e-155,0.37854521187854523,0.16167927905297202
A0_L1_3,MALAT1,6.5773654,1.5197095,4.7885770311806924e-11,1.4365731093542077e-07,1.0,0.9893113210043125
A0_L1_3,RNA18S,5.789317,0.81368345,7.067311279826575e-09,7.067311279826575e-06,1.0,0.9999206286213191
A0_L1_3,RNA28S,5.726212,0.9158673,1.0269782462629329e-08,7.702336846971997e-06,1.0,0.9996296002328227
A0_L1_3,LYZ,5.3982515,3.9083128,6.729340465056255e-08,4.0376042790337525e-05,0.9545454545454546,0.44133132259174007
A0_L1_3,NEAT1,4.8825917,2.300188,1.0470060179050505e-06,0.00044871686481645016,0.7954545454545454,0.49070032013122733
A0_L1_3,SNORA109,3.668204,1.6687522,0.00024426014657941516,0.07327804397382455,0.8409090909090909,0.5776648940392095
A0_L1_3,AZU1,3.60726,2.9127145,0.0003094475242241175,0.08439477933385023,0.4090909090909091,0.09638331084477604
A0_L1_3,MPO,3.4887824,2.7474136,0.0004852257565345138,0.1119751745848878,0.45454545454545453,0.16025081355663148
A0_L1_3,LOC100190986,3.4378014,2.435808,0.0005864578811575577,0.1256695459623338,0.4318181818181818,0.12138529512924306
A0_L1_3,SRGN,2.642566,1.2756283,0.008228043210579763,0.9998457530187632,0.7954545454545454,0.6810328862079001
A0_L1_3,CFD,2.5352182,1.633037,0.01123773071750764,0.9998457530187632,0.5,0.27944016720903775
A0_L1_3,CCAR1,2.5051293,1.5137167,0.012240662797226682,0.9998457530187632,0.45454545454545453,0.21742466333306876
A0_L1_3,ELANE,2.418591,2.1331344,0.015580746123661579,0.9998457530187632,0.3181818181818182,0.10582850490779691
A0_L1_3,CTSG,2.409063,2.1260488,0.015993531184561465,0.9998457530187632,0.3181818181818182,0.10686033283064794
A0_L1_3,MDM4,2.3337028,1.3841107,0.01961128511734555,0.9998457530187632,0.5,0.2846522210757467
A0_L1_3,CDK6,2.1635537,1.249592,0.030498615763115786,0.9998457530187632,0.6136363636363636,0.4198481360954573
A0_L1_3,TBC1D2B,2.154157,2.3906221,0.031227861534886953,0.9998457530187632,0.25,0.06016350504008255
A0_L1_3,FAM46A,2.030301,1.6965752,0.04232594552280223,0.9998457530187632,0.3181818181818182,0.15276344683440485
A0_L1_3,EGR1,2.0282505,1.5432098,0.042534688384823625,0.9998457530187632,0.3181818181818182,0.12792020530729953
A0_L1_3,CCNL1,1.9798031,1.0325208,0.04772565292926226,0.9998457530187632,0.6136363636363636,0.4328121279466624
A0_L1_3,PTBP2,1.9599464,2.3837914,0.05000205239394539,0.9998457530187632,0.22727272727272727,0.05585099346508982
A0_L1_3,FNIP1,1.8713299,1.4619625,0.06129936109363738,0.9998457530187632,0.29545454545454547,0.1233431224700373
A0_L1_3,BRCA2,1.8696108,1.7925817,0.06153788608426813,0.9998457530187632,0.2727272727272727,0.11598804137894542
A0_L1_3,ANAPC4,1.8538138,1.7763065,0.06376580511417437,0.9998457530187632,0.25,0.08371034738206735
A0_L1_3,NUCB2,1.8197688,1.0438551,0.06879422564325147,0.9998457530187632,0.6136363636363636,0.41225494086832287
A0_L1_3,MYH9,1.7612481,1.0027664,0.07819642577403219,0.9998457530187632,0.4772727272727273,0.2879064476016615
A0_L1_3,ANKRD28,1.7563598,1.017835,0.07902698654293741,0.9998457530187632,0.5,0.31603037278090856
A0_L1_3,BTAF1,1.6998827,1.2308035,0.08915297290409545,0.9998457530187632,0.3181818181818182,0.16297589755800726
A0_L1_3,PDCD6IP,1.695685,1.1680086,0.08994555157560481,0.9998457530187632,0.3409090909090909,0.1868137682884885
A0_L1_3,SMC4,1.635521,0.9512294,0.10193986068263099,0.9998457530187632,0.45454545454545453,0.28891181839828556
A0_L1_3,PLEK,1.5955176,0.9328695,0.1105965245044594,0.9998457530187632,0.5227272727272727,0.3322485911580284
A0_L1_3,SKIV2L2,1.5632056,1.5628366,0.11800424016712327,0.9998457530187632,0.25,0.12045929571129983
A0_L1_3,DST,1.5524557,1.6964183,0.12055323784975011,0.9998457530187632,0.22727272727272727,0.09463714051379739
A0_L1_3,LTB4R,1.480513,1.7331009,0.1387363896282453,0.9998457530187632,0.20454545454545456,0.075561552504167
A0_L1_3,TTC14,1.4754039,0.9803159,0.14010400172021378,0.9998457530187632,0.3181818181818182,0.17183903484403523
A0_L1_3,DNAJC1,1.4483528,0.95995706,0.1475183895237239,0.9998457530187632,0.3181818181818182,0.17646903193375135
A0_L1_3,CAT,1.4374993,0.80881053,0.15057616207995536,0.9998457530187632,0.4318181818181818,0.32113659814270973
A0_L1_3,RIF1,1.4288,0.8932609,0.15306174372340806,0.9998457530187632,0.38636363636363635,0.2525068127100034
A0_L1_3,F13A1,1.3865389,1.5706979,0.16558243479342938,0.9998457530187632,0.20454545454545456,0.08344577611979787
A0_L1_3,ITPRIPL2,1.3669031,1.6861746,0.17165569901490962,0.9998457530187632,0.18181818181818182,0.05910521999100458
A0_L1_3,HSP90B1,1.3653841,0.9359365,0.17213235932180004,0.9998457530187632,0.7954545454545454,0.5787496362145144
A0_L1_3,TP53INP2,1.3211898,2.8463852,0.1864380923442832,0.9998457530187632,0.13636363636363635,0.020821758340609044
A0_L1_3,FUT4,1.3104812,1.7238204,0.1900330866997112,0.9998457530187632,0.18181818181818182,0.06950287059819563
A0_L1_3,AOX3P-AOX2P,1.2846593,2.4957898,0.19891139419525472,0.9998457530187632,0.13636363636363635,0.023176442574807523
A0_L1_3,CCPG1,1.2353626,0.792471,0.21669557028765696,0.9998457530187632,0.29545454545454547,0.16919332222134031
A0_L1_3,POLR2A,1.1912581,1.2336047,0.23355228472455958,0.9998457530187632,0.20454545454545456,0.09961108024446384
A0_L1_3,THSD7A,1.1278077,3.0036247,0.25940113215782623,0.9998457530187632,0.11363636363636363,0.015027647696907162
A0_L1_3,RBPJ,1.1167195,0.73376137,0.2641143023570288,0.9998457530187632,0.3409090909090909,0.24123607693732307
A0_L1_3,NFYA,1.1113548,2.0110955,0.2664156539218615,0.9998457530187632,0.13636363636363635,0.039632775087969946
A0_L1_3,RNASE2,1.1103882,0.7763026,0.2668317745789015,0.9998457530187632,0.3181818181818182,0.21456729370055824
A0_L1_4,STMN1,12.028608,3.7466717,2.513607146277315e-33,3.801399323630471e-30,0.8195488721804511,0.29439376259679645
A0_L1_4,PCLAF,12.027933,4.1135907,2.534266215753647e-33,3.801399323630471e-30,0.7593984962406015,0.18234857324705633
A0_L1_4,DUT,10.863221,3.2269838,1.7255390058741777e-27,1.7255390058741775e-24,0.8796992481203008,0.35008486262861993
A0_L1_4,TUBB,10.788749,3.2547855,3.8904958906876994e-27,2.9178719180157745e-24,0.7894736842105263,0.3207276970404158
A0_L1_4,H2AFZ,10.65811,3.1412992,1.5981182483685358e-26,8.523887962909261e-24,0.7894736842105263,0.3574573034899756
A0_L1_4,TUBA1B,10.652099,3.2617307,1.7047775925818524e-26,8.523887962909261e-24,0.7744360902255639,0.3143629998939217
A0_L1_4,HMGN2,10.324376,2.56107,5.467285535181522e-25,2.343122372220652e-22,0.8796992481203008,0.5390633287366076
A0_L1_4,CENPU,10.291436,3.663546,7.7018668081399665e-25,2.8882000530524875e-22,0.6541353383458647,0.15344224037339557
A0_L1_4,HIST1H4C,10.252998,2.9683766,1.1472888126824607e-24,3.824296042274869e-22,0.849624060150376,0.519995756868569
A0_L1_4,HMGB2,9.978922,2.6863575,1.8850352968970878e-23,5.655105890691263e-21,0.8646616541353384,0.5459318977405325
A0_L1_4,PCNA,9.569731,3.420447,1.071846552459706e-21,2.923217870344653e-19,0.6240601503759399,0.15580248223188714
A0_L1_4,HMGB1,9.218061,1.8222051,3.025187724642211e-20,7.562969311605527e-18,0.9323308270676691,0.7585658215763234
A0_L1_4,DHFR,9.163247,3.1850421,5.03589456168849e-20,1.1178120400952109e-17,0.6240601503759399,0.165959478094834
A0_L1_4,HIST1H1B,9.159446,3.3721368,5.216456187110985e-20,1.1178120400952109e-17,0.631578947368421,0.19208125596690356
A0_L1_4,NUSAP1,8.409686,3.256113,4.111094580381541e-17,8.222189160763081e-15,0.5488721804511278,0.1354619709345497
A0_L1_4,TOP2A,8.240644,3.3144536,1.7128547962521886e-16,3.2116027429728534e-14,0.5413533834586466,0.1336851596478201
A0_L1_4,CST3,7.9691887,2.5260422,1.5971940807301496e-15,2.8185777895237933e-13,0.6691729323308271,0.266999045295428
A0_L1_4,MKI67,7.775851,3.0693715,7.494210077120848e-15,1.2490350128534746e-12,0.5338345864661654,0.14538029065450303
A0_L1_4,SRGN,7.5313153,2.1770911,5.023169435659452e-14,7.742430112552997e-12,0.9398496240601504,0.680253527103002
A0_L1_4,TMPO,7.527765,2.2645054,5.161620075035331e-14,7.742430112552997e-12,0.6992481203007519,0.3469290336268166
A0_L1_4,ATAD2,7.4063106,2.7265594,1.2986168925321792e-13,1.8551669893316847e-11,0.5263157894736842,0.15540468866023124
A0_L1_4,RAD51AP1,7.3817716,3.4488418,1.561972331473333e-13,2.129962270190909e-11,0.44360902255639095,0.07396308475655033
A0_L1_4,KIF11,7.243499,3.2334826,4.3725462870719083e-13,5.703321244006837e-11,0.45112781954887216,0.08812453590749973
A0_L1_4,CLSPN,7.119341,3.137515,1.084444544324973e-12,1.3555556804062165e-10,0.45112781954887216,0.0969290336268166
A0_L1_4,CSTA,6.9497666,2.305672,3.658914790131376e-12,4.3906977481576516e-10,0.6390977443609023,0.2524928397157102
A0_L1_4,NUCB2,6.9133196,2.0867474,4.734412069960121e-12,5.462783157646294e-10,0.7744360902255639,0.4112124748064071
A0_L1_4,GAPDH,6.7394314,1.7872392,1.5900748661678464e-11,1.7667498512976072e-09,0.9022556390977443,0.6506046462289169
A0_L1_4,SAMHD1,6.7288876,2.218213,1.7096509239181906e-11,1.8317688470552042e-09,0.6165413533834586,0.29229871645274214
A0_L1_4,HLA-DRA,6.580755,1.9323697,4.680653296175992e-11,4.842055133975164e-09,0.7669172932330827,0.4842738941338708
A0_L1_4,LGALS1,6.548825,2.0830684,5.79915886800723e-11,5.79915886800723e-09,0.6992481203007519,0.3519412326296807
A0_L1_4,DNAJC9,6.526258,2.2154586,6.74331751553777e-11,6.525791144068809e-09,0.5413533834586466,0.19308899968176516
A0_L1_4,MCM4,6.497791,2.5513024,8.150807024770315e-11,7.64138158572217e-09,0.46616541353383456,0.1412962766521693
A0_L1_4,LYZ,6.4391985,2.4836078,1.201060415476419e-10,1.0918731049785627e-08,0.849624060150376,0.44049008168028003
A0_L1_4,IRF8,6.4331594,3.0627046,1.2497865324084375e-10,1.102752822713327e-08,0.40601503759398494,0.08470351119125914
A0_L1_4,CENPF,6.3635936,2.4497263,1.9708725063676058e-10,1.6893192911722335e-08,0.48872180451127817,0.16505781266574732
A0_L1_4,SMC4,6.341102,2.0214334,2.281272567375654e-10,1.901060472813045e-08,0.6015037593984962,0.2880025458788586
A0_L1_4,TPX2,6.264885,2.6989264,3.731009007328471e-10,3.025142438374436e-08,0.42105263157894735,0.1010926063434815
A0_L1_4,PLAC8,6.2181487,1.8452848,5.030548217922131e-10,3.971485435201683e-08,0.7293233082706767,0.4232788798133022
A0_L1_4,HIST1H2AM,6.204408,2.2957838,5.490314550588968e-10,4.223318885068437e-08,0.48120300751879697,0.1615041900922881
A0_L1_4,HIST1H2AJ,6.0774865,2.8428555,1.2208077308275666e-09,8.976683140144487e-08,0.39849624060150374,0.09472790919698737
A0_L1_4,TYROBP,6.0766997,1.8891941,1.2268133624864132e-09,8.976683140144487e-08,0.6842105263157895,0.32918744033096425
A0_L1_4,SMC2,6.051898,2.3230329,1.431490069901074e-09,1.0224929070721957e-07,0.45112781954887216,0.1385912803649093
A0_L1_4,PRIM1,6.0193357,2.213377,1.751341906768424e-09,1.2218664465826214e-07,0.47368421052631576,0.15938262437679007
A0_L1_4,CKS2,5.9082704,2.2453115,3.45718670271765e-09,2.3571727518529432e-07,0.45864661654135336,0.15736713694706694
A0_L1_4,CKS1B,5.822316,2.408721,5.803765195302387e-09,3.8691767968682585e-07,0.42105263157894735,0.12856688235918107
A0_L1_4,YBX1,5.7572036,1.0775558,8.551882769591152e-09,5.57731484973336e-07,0.9323308270676691,0.8279940596159966
A0_L1_4,ATAD5,5.7048693,2.6556563,1.1643246537236384e-08,7.391183608816548e-07,0.38345864661654133,0.09743290548424738
A0_L1_4,COX8A,5.702217,1.7222192,1.1825893774106478e-08,7.391183608816548e-07,0.6240601503759399,0.3236978890421131
A0_L1_4,FLT3,5.6456685,1.8896605,1.645404814895872e-08,1.0073907029974728e-06,0.556390977443609,0.24424525299671157
A0_L1_4,RNASE2,5.640174,2.0280278,1.698783967097459e-08,1.0192703802584753e-06,0.5112781954887218,0.2136416675506524
A0_L1_6,LYZ,71.52476,7.1703568,0.0,0.0,0.9921612541993281,0.40000568795859165
A0_L1_6,SRGN,62.282207,4.0255156,0.0,0.0,0.9850690556177678,0.6580114896763551
A0_L1_6,RNASE2,59.59765,4.7773495,0.0,0.0,0.8290406868234416,0.16788009783288776
A0_L1_6,CSTA,55.26094,4.1824183,0.0,0.0,0.8372527062336693,0.2094021955520164
A0_L1_6,MNDA,54.282192,4.315719,0.0,0.0,0.8350130645763345,0.20058585973494114
A0_L1_6,HMGB2,54.07373,3.3599114,0.0,0.0,0.9335572974990668,0.5176042318411922
A0_L1_6,S100A8,49.530983,4.5023074,0.0,0.0,0.8021649869354237,0.24717024060064843
A0_L1_6,S100A9,49.41361,4.5062027,0.0,0.0,0.8294139604329974,0.27162846254479267
A0_L1_6,HMGN2,45.337666,2.7445095,0.0,0.0,0.9134005225830534,0.5118309538706558
A0_L1_6,H2AFZ,45.226437,3.135677,0.0,0.0,0.8167226577081,0.3240998805528696
A0_L1_6,ANXA2,42.498318,3.169151,0.0,0.0,0.717431877566256,0.2130140492577214
A0_L1_6,MKI67,42.34931,3.9399335,0.0,0.0,0.5987308697275102,0.11230874239235539
A0_L1_6,LGALS1,38.66308,2.8025942,0.0,0.0,0.7790220231429638,0.320715545190831
A0_L1_6,HMGB1,36.51218,1.8795711,7.1063540043866016e-292,1.5227901437971287e-289,0.9671519223590892,0.743330868551277
A0_L1_6,VCAN,36.131565,3.1958044,7.2469397692217025e-286,1.4493879538443404e-283,0.6312056737588653,0.1804789261134179
A0_L1_6,STMN1,36.111572,2.675488,1.4929801288019343e-285,2.799337741503627e-283,0.7140724150802539,0.26440475513338263
A0_L1_6,SAMHD1,35.460346,2.63507,2.009340629677539e-275,3.5458952288427158e-273,0.7114594998133632,0.2615892156305102
A0_L1_6,MPO,35.000668,3.3487298,2.1976910291694055e-268,3.662818381949009e-266,0.5464725643896976,0.1311927649166714
A0_L1_6,TOP2A,34.677856,3.3351808,1.6994490647775182e-263,2.6833406285960815e-261,0.5128779395296752,0.10633638587111086
A0_L1_6,MS4A6A,34.60784,3.0035965,1.9257327687764067e-262,2.88859915316461e-260,0.5498320268756999,0.13264319435754507
A0_L1_6,HSP90B1,34.42555,2.1639838,1.0459716330132097e-259,1.494245190018871e-257,0.8939902948861516,0.5550025595813662
A0_L1_6,TUBA1B,33.818684,2.4386938,1.0479759745271856e-250,1.429058147082526e-248,0.6987681970884658,0.28681531198452875
A0_L1_6,NUSAP1,33.064434,3.115803,9.6489339611061e-240,1.258556603622535e-237,0.49645390070921985,0.10952164268244127
A0_L1_6,PCLAF,32.318222,2.700203,3.880286477880833e-229,4.656343773457e-227,0.5494587532661441,0.1565610602354815
A0_L1_6,CENPF,31.684338,2.8893168,2.5536020923570507e-220,2.946463952719674e-218,0.5128779395296752,0.1397815823900802
A0_L1_6,FABP5,31.023664,2.4148824,2.5856770129985336e-211,2.87297445888726e-209,0.5789473684210527,0.1993629486377339
A0_L1_6,HIST1H1B,30.761679,2.7084336,8.534743445733178e-208,9.144367977571262e-206,0.528555431131019,0.16810761617655423
A0_L1_6,CST3,30.577726,2.2512934,2.4208511898309e-205,2.5043288170664483e-203,0.6289660321015305,0.24094192594277913
A0_L1_6,TUBB,30.339272,2.2229545,3.4804601637851408e-202,3.4804601637851406e-200,0.6651735722284434,0.29625732324668674
A0_L1_6,CTSG,30.160248,3.225936,7.872048071612392e-200,7.618111037044251e-198,0.43710339678984694,0.08196348330584154
A0_L1_6,DHFR,29.734125,2.5685132,2.7820775889151306e-194,2.608197739607935e-192,0.5001866368047779,0.14222740458449462
A0_L1_6,SERPINB10,28.978527,3.9570527,1.2270601745509636e-184,1.082700154015556e-182,0.3762597984322508,0.0387634378021728
A0_L1_6,TNFSF13B,28.855398,2.2760005,4.335258110238681e-183,3.7159355230617267e-181,0.5464725643896976,0.18929526193049315
A0_L1_6,CENPU,28.45903,2.5444477,3.767761684230911e-178,3.139801403525759e-176,0.47331093691675996,0.13096524657300496
A0_L1_6,CFD,28.36973,2.1906338,4.779828681683066e-177,3.7735489592234734e-175,0.6211272863008586,0.2536829531881008
A0_L1_6,TMPO,28.21066,2.0220525,4.3274462066532313e-175,3.328804774348639e-173,0.6838372527062336,0.3225925715260793
A0_L1_6,ATAD2,27.95508,2.506933,5.718579951720277e-172,4.288934963790208e-170,0.4658454647256439,0.1331551106307946
A0_L1_6,IRF8,27.709188,3.171973,5.411298197406485e-169,3.959486485907184e-167,0.3900709219858156,0.0626528638871509
A0_L1_6,PLAC8,27.191288,1.9225464,8.233818865073888e-163,5.881299189338491e-161,0.7338559163867114,0.40077356236846595
A0_L1_6,AIF1,27.135616,2.071366,3.7431783082762587e-162,2.6115197499601803e-160,0.8346397909667786,0.437432455491724
A0_L1_6,CYBB,26.521618,2.1134644,5.459849289319666e-155,3.722624515445227e-153,0.5244494214259052,0.1808486434218759
A0_L1_6,RNASE3,26.437044,3.5247655,5.1422706538914415e-154,3.4281804359276277e-152,0.3534901082493468,0.04467891473750071
A0_L1_6,HIST1H4C,26.310555,1.8791646,1.4522213232114521e-152,9.471008629639906e-151,0.786114221724524,0.5009669529605825
A0_L1_6,MS4A3,26.041632,4.0229836,1.6735468315566634e-149,1.0682213818446788e-147,0.3333333333333333,0.029662704055514477
A0_L1_6,PCNA,25.76426,2.3451273,2.231400199697172e-146,1.3946251248107325e-144,0.44419559537140724,0.13560093282520902
A0_L1_6,IQGAP1,25.512123,1.8190197,1.446278328456972e-143,8.854765276267177e-142,0.7711832773422919,0.41988510323644845
